00000000000000000000001101100000 : 00000000000000000000000001100000 : 96 ... FAIL
00000000000000000000001101100001 : 00000000000000000000000001100001 : 97 ... FAIL
00000000000000000000001101100010 : 00000000000000000000000001100010 : 98 ... FAIL
00000000000000000000001101100011 : 00000000000000000000000001100011 : 99 ... FAIL
00000000000000000000001101100100 : 00000000000000000000000001100100 : 100 ... FAIL
00000000000000000000001101100101 : 00000000000000000000000001100101 : 101 ... FAIL
00000000000000000000001101100110 : 00000000000000000000000001100110 : 102 ... FAIL
00000000000000000000001101100111 : 00000000000000000000000001100111 : 103 ... FAIL
00000000000000000000001101101000 : 00000000000000000000000001101000 : 104 ... FAIL
00000000000000000000001101101001 : 00000000000000000000000001101001 : 105 ... FAIL
00000000000000000000001101101010 : 00000000000000000000000001101010 : 106 ... FAIL
00000000000000000000001101101011 : 00000000000000000000000001101011 : 107 ... FAIL
00000000000000000000001101101100 : 00000000000000000000000001101100 : 108 ... FAIL
00000000000000000000001101101101 : 00000000000000000000000001101101 : 109 ... FAIL
00000000000000000000001101101110 : 00000000000000000000000001101110 : 110 ... FAIL
00000000000000000000001101101111 : 00000000000000000000000001101111 : 111 ... FAIL
00000000000000000000001101110000 : 00000000000000000000000001110000 : 112 ... FAIL
00000000000000000000001101110001 : 00000000000000000000000001110001 : 113 ... FAIL
00000000000000000000001101110010 : 00000000000000000000000001110010 : 114 ... FAIL
00000000000000000000001101110011 : 00000000000000000000000001110011 : 115 ... FAIL
00000000000000000000001101110100 : 00000000000000000000000001110100 : 116 ... FAIL
00000000000000000000001101110101 : 00000000000000000000000001110101 : 117 ... FAIL
00000000000000000000001101110110 : 00000000000000000000000001110110 : 118 ... FAIL
00000000000000000000001101110111 : 00000000000000000000000001110111 : 119 ... FAIL
00000000000000000000001101111000 : 00000000000000000000000001111000 : 120 ... FAIL
00000000000000000000001101111001 : 00000000000000000000000001111001 : 121 ... FAIL
00000000000000000000001101111010 : 00000000000000000000000001111010 : 122 ... FAIL
00000000000000000000001101111011 : 00000000000000000000000001111011 : 123 ... FAIL
00000000000000000000001101111100 : 00000000000000000000000001111100 : 124 ... FAIL
00000000000000000000001101111101 : 00000000000000000000000001111101 : 125 ... FAIL
00000000000000000000001101111110 : 00000000000000000000000001111110 : 126 ... FAIL
00000000000000000000001101111111 : 00000000000000000000000001111111 : 127 ... FAIL
00000000000000000000001110000000 : 00000000000000000000000010000000 : 128 ... FAIL
00000000000000000000001110000001 : 00000000000000000000000010000001 : 129 ... FAIL
00000000000000000000001110000010 : 00000000000000000000000010000010 : 130 ... FAIL
00000000000000000000001110000011 : 00000000000000000000000010000011 : 131 ... FAIL
00000000000000000000001110000100 : 00000000000000000000000010000100 : 132 ... FAIL
00000000000000000000001110000101 : 00000000000000000000000010000101 : 133 ... FAIL
00000000000000000000001110000110 : 00000000000000000000000010000110 : 134 ... FAIL
00000000000000000000001110000111 : 00000000000000000000000010000111 : 135 ... FAIL
00000000000000000000001110001000 : 00000000000000000000000010001000 : 136 ... FAIL
00000000000000000000001110001001 : 00000000000000000000000010001001 : 137 ... FAIL
00000000000000000000001110001010 : 00000000000000000000000010001010 : 138 ... FAIL
00000000000000000000001110001011 : 00000000000000000000000010001011 : 139 ... FAIL
00000000000000000000001110001100 : 00000000000000000000000010001100 : 140 ... FAIL
00000000000000000000001110001101 : 00000000000000000000000010001101 : 141 ... FAIL
00000000000000000000001110001110 : 00000000000000000000000010001110 : 142 ... FAIL
00000000000000000000001110001111 : 00000000000000000000000010001111 : 143 ... FAIL
00000000000000000000001110010000 : 00000000000000000000000010010000 : 144 ... FAIL
00000000000000000000001110010001 : 00000000000000000000000010010001 : 145 ... FAIL
00000000000000000000001110010010 : 00000000000000000000000010010010 : 146 ... FAIL
00000000000000000000001110010011 : 00000000000000000000000010010011 : 147 ... FAIL
00000000000000000000001110010100 : 00000000000000000000000010010100 : 148 ... FAIL
00000000000000000000001110010101 : 00000000000000000000000010010101 : 149 ... FAIL
00000000000000000000001110010110 : 00000000000000000000000010010110 : 150 ... FAIL
00000000000000000000001110010111 : 00000000000000000000000010010111 : 151 ... FAIL
00000000000000000000001110011000 : 00000000000000000000000010011000 : 152 ... FAIL
00000000000000000000001110011001 : 00000000000000000000000010011001 : 153 ... FAIL
00000000000000000000001110011010 : 00000000000000000000000010011010 : 154 ... FAIL
00000000000000000000001110011011 : 00000000000000000000000010011011 : 155 ... FAIL
00000000000000000000001110011100 : 00000000000000000000000010011100 : 156 ... FAIL
00000000000000000000001110011101 : 00000000000000000000000010011101 : 157 ... FAIL
00000000000000000000001110011110 : 00000000000000000000000010011110 : 158 ... FAIL
00000000000000000000001110011111 : 00000000000000000000000010011111 : 159 ... FAIL
00000000000000000000001110100000 : 00000000000000000000000010100000 : 160 ... FAIL
00000000000000000000001110100001 : 00000000000000000000000010100001 : 161 ... FAIL
00000000000000000000001110100010 : 00000000000000000000000010100010 : 162 ... FAIL
00000000000000000000001110100011 : 00000000000000000000000010100011 : 163 ... FAIL
00000000000000000000001110100100 : 00000000000000000000000010100100 : 164 ... FAIL
00000000000000000000001110100101 : 00000000000000000000000010100101 : 165 ... FAIL
00000000000000000000001110100110 : 00000000000000000000000010100110 : 166 ... FAIL
00000000000000000000001110100111 : 00000000000000000000000010100111 : 167 ... FAIL
00000000000000000000001110101000 : 00000000000000000000000010101000 : 168 ... FAIL
00000000000000000000001110101001 : 00000000000000000000000010101001 : 169 ... FAIL
00000000000000000000001110101010 : 00000000000000000000000010101010 : 170 ... FAIL
00000000000000000000001110101011 : 00000000000000000000000010101011 : 171 ... FAIL
00000000000000000000001110101100 : 00000000000000000000000010101100 : 172 ... FAIL
00000000000000000000001110101101 : 00000000000000000000000010101101 : 173 ... FAIL
00000000000000000000001110101110 : 00000000000000000000000010101110 : 174 ... FAIL
00000000000000000000001110101111 : 00000000000000000000000010101111 : 175 ... FAIL
00000000000000000000001110110000 : 00000000000000000000000010110000 : 176 ... FAIL
00000000000000000000001110110001 : 00000000000000000000000010110001 : 177 ... FAIL
00000000000000000000001110110010 : 00000000000000000000000010110010 : 178 ... FAIL
00000000000000000000001110110011 : 00000000000000000000000010110011 : 179 ... FAIL
00000000000000000000001110110100 : 00000000000000000000000010110100 : 180 ... FAIL
00000000000000000000001110110101 : 00000000000000000000000010110101 : 181 ... FAIL
00000000000000000000001110110110 : 00000000000000000000000010110110 : 182 ... FAIL
00000000000000000000001110110111 : 00000000000000000000000010110111 : 183 ... FAIL
00000000000000000000001110111000 : 00000000000000000000000010111000 : 184 ... FAIL
00000000000000000000001110111001 : 00000000000000000000000010111001 : 185 ... FAIL
00000000000000000000001110111010 : 00000000000000000000000010111010 : 186 ... FAIL
00000000000000000000001110111011 : 00000000000000000000000010111011 : 187 ... FAIL
00000000000000000000001110111100 : 00000000000000000000000010111100 : 188 ... FAIL
00000000000000000000001110111101 : 00000000000000000000000010111101 : 189 ... FAIL
00000000000000000000001110111110 : 00000000000000000000000010111110 : 190 ... FAIL
00000000000000000000001110111111 : 00000000000000000000000010111111 : 191 ... FAIL
00000000000000000000001111000000 : 00000000000000000000000011000000 : 192 ... FAIL
00000000000000000000001111000001 : 00000000000000000000000011000001 : 193 ... FAIL
00000000000000000000001111000010 : 00000000000000000000000011000010 : 194 ... FAIL
00000000000000000000001111000011 : 00000000000000000000000011000011 : 195 ... FAIL
00000000000000000000001111000100 : 00000000000000000000000011000100 : 196 ... FAIL
00000000000000000000001111000101 : 00000000000000000000000011000101 : 197 ... FAIL
00000000000000000000001111000110 : 00000000000000000000000011000110 : 198 ... FAIL
00000000000000000000001111000111 : 00000000000000000000000011000111 : 199 ... FAIL
00000000000000000000001111001000 : 00000000000000000000000011001000 : 200 ... FAIL
00000000000000000000001111001001 : 00000000000000000000000011001001 : 201 ... FAIL
00000000000000000000001111001010 : 00000000000000000000000011001010 : 202 ... FAIL
00000000000000000000001111001011 : 00000000000000000000000011001011 : 203 ... FAIL
00000000000000000000001111001100 : 00000000000000000000000011001100 : 204 ... FAIL
00000000000000000000001111001101 : 00000000000000000000000011001101 : 205 ... FAIL
00000000000000000000001111001110 : 00000000000000000000000011001110 : 206 ... FAIL
00000000000000000000001111001111 : 00000000000000000000000011001111 : 207 ... FAIL
00000000000000000000001111010000 : 00000000000000000000000011010000 : 208 ... FAIL
00000000000000000000001111010001 : 00000000000000000000000011010001 : 209 ... FAIL
00000000000000000000001111010010 : 00000000000000000000000011010010 : 210 ... FAIL
00000000000000000000001111010011 : 00000000000000000000000011010011 : 211 ... FAIL
00000000000000000000001111010100 : 00000000000000000000000011010100 : 212 ... FAIL
00000000000000000000001111010101 : 00000000000000000000000011010101 : 213 ... FAIL
00000000000000000000001111010110 : 00000000000000000000000011010110 : 214 ... FAIL
00000000000000000000001111010111 : 00000000000000000000000011010111 : 215 ... FAIL
00000000000000000000001111011000 : 00000000000000000000000011011000 : 216 ... FAIL
00000000000000000000001111011001 : 00000000000000000000000011011001 : 217 ... FAIL
00000000000000000000001111011010 : 00000000000000000000000011011010 : 218 ... FAIL
00000000000000000000001111011011 : 00000000000000000000000011011011 : 219 ... FAIL
00000000000000000000001111011100 : 00000000000000000000000011011100 : 220 ... FAIL
00000000000000000000001111011101 : 00000000000000000000000011011101 : 221 ... FAIL
00000000000000000000001111011110 : 00000000000000000000000011011110 : 222 ... FAIL
00000000000000000000001111011111 : 00000000000000000000000011011111 : 223 ... FAIL
00000000000000000000001111100000 : 00000000000000000000000011100000 : 224 ... FAIL
00000000000000000000001111100001 : 00000000000000000000000011100001 : 225 ... FAIL
00000000000000000000001111100010 : 00000000000000000000000011100010 : 226 ... FAIL
00000000000000000000001111100011 : 00000000000000000000000011100011 : 227 ... FAIL
00000000000000000000001111100100 : 00000000000000000000000011100100 : 228 ... FAIL
00000000000000000000001111100101 : 00000000000000000000000011100101 : 229 ... FAIL
00000000000000000000001111100110 : 00000000000000000000000011100110 : 230 ... FAIL
00000000000000000000001111100111 : 00000000000000000000000011100111 : 231 ... FAIL
00000000000000000000001111101000 : 00000000000000000000000011101000 : 232 ... FAIL
00000000000000000000001111101001 : 00000000000000000000000011101001 : 233 ... FAIL
00000000000000000000001111101010 : 00000000000000000000000011101010 : 234 ... FAIL
00000000000000000000001111101011 : 00000000000000000000000011101011 : 235 ... FAIL
00000000000000000000001111101100 : 00000000000000000000000011101100 : 236 ... FAIL
00000000000000000000001111101101 : 00000000000000000000000011101101 : 237 ... FAIL
00000000000000000000001111101110 : 00000000000000000000000011101110 : 238 ... FAIL
00000000000000000000001111101111 : 00000000000000000000000011101111 : 239 ... FAIL
00000000000000000000001111110000 : 00000000000000000000000011110000 : 240 ... FAIL
00000000000000000000001111110001 : 00000000000000000000000011110001 : 241 ... FAIL
00000000000000000000001111110010 : 00000000000000000000000011110010 : 242 ... FAIL
00000000000000000000001111110011 : 00000000000000000000000011110011 : 243 ... FAIL
00000000000000000000001111110100 : 00000000000000000000000011110100 : 244 ... FAIL
00000000000000000000001111110101 : 00000000000000000000000011110101 : 245 ... FAIL
00000000000000000000001111110110 : 00000000000000000000000011110110 : 246 ... FAIL
00000000000000000000001111110111 : 00000000000000000000000011110111 : 247 ... FAIL
00000000000000000000001111111000 : 00000000000000000000000011111000 : 248 ... FAIL
00000000000000000000001111111001 : 00000000000000000000000011111001 : 249 ... FAIL
00000000000000000000001111111010 : 00000000000000000000000011111010 : 250 ... FAIL
00000000000000000000001111111011 : 00000000000000000000000011111011 : 251 ... FAIL
00000000000000000000001111111100 : 00000000000000000000000011111100 : 252 ... FAIL
00000000000000000000001111111101 : 00000000000000000000000011111101 : 253 ... FAIL
00000000000000000000001111111110 : 00000000000000000000000011111110 : 254 ... FAIL
00000000000000000000001111111111 : 00000000000000000000000011111111 : 255 ... FAIL
00000000000000000000001100000000 : 00000000000000000000000100000000 : 256 ... FAIL
00000000000000000000001100000001 : 00000000000000000000000100000001 : 257 ... FAIL
00000000000000000000001100000010 : 00000000000000000000000100000010 : 258 ... FAIL
00000000000000000000001100000011 : 00000000000000000000000100000011 : 259 ... FAIL
00000000000000000000001100000100 : 00000000000000000000000100000100 : 260 ... FAIL
00000000000000000000001100000101 : 00000000000000000000000100000101 : 261 ... FAIL
00000000000000000000001100000110 : 00000000000000000000000100000110 : 262 ... FAIL
00000000000000000000001100000111 : 00000000000000000000000100000111 : 263 ... FAIL
00000000000000000000001100001000 : 00000000000000000000000100001000 : 264 ... FAIL
00000000000000000000001100001001 : 00000000000000000000000100001001 : 265 ... FAIL
00000000000000000000001100001010 : 00000000000000000000000100001010 : 266 ... FAIL
00000000000000000000001100001011 : 00000000000000000000000100001011 : 267 ... FAIL
00000000000000000000001100001100 : 00000000000000000000000100001100 : 268 ... FAIL
00000000000000000000001100001101 : 00000000000000000000000100001101 : 269 ... FAIL
00000000000000000000001100001110 : 00000000000000000000000100001110 : 270 ... FAIL
00000000000000000000001100001111 : 00000000000000000000000100001111 : 271 ... FAIL
00000000000000000000001100010000 : 00000000000000000000000100010000 : 272 ... FAIL
00000000000000000000001100010001 : 00000000000000000000000100010001 : 273 ... FAIL
00000000000000000000001100010010 : 00000000000000000000000100010010 : 274 ... FAIL
00000000000000000000001100010011 : 00000000000000000000000100010011 : 275 ... FAIL
00000000000000000000001100010100 : 00000000000000000000000100010100 : 276 ... FAIL
00000000000000000000001100010101 : 00000000000000000000000100010101 : 277 ... FAIL
00000000000000000000001100010110 : 00000000000000000000000100010110 : 278 ... FAIL
00000000000000000000001100010111 : 00000000000000000000000100010111 : 279 ... FAIL
00000000000000000000001100011000 : 00000000000000000000000100011000 : 280 ... FAIL
00000000000000000000001100011001 : 00000000000000000000000100011001 : 281 ... FAIL
00000000000000000000001100011010 : 00000000000000000000000100011010 : 282 ... FAIL
00000000000000000000001100011011 : 00000000000000000000000100011011 : 283 ... FAIL
00000000000000000000001100011100 : 00000000000000000000000100011100 : 284 ... FAIL
00000000000000000000001100011101 : 00000000000000000000000100011101 : 285 ... FAIL
00000000000000000000001100011110 : 00000000000000000000000100011110 : 286 ... FAIL
00000000000000000000001100011111 : 00000000000000000000000100011111 : 287 ... FAIL
00000000000000000000001100100000 : 00000000000000000000000100100000 : 288 ... FAIL
00000000000000000000001100100001 : 00000000000000000000000100100001 : 289 ... FAIL
00000000000000000000001100100010 : 00000000000000000000000100100010 : 290 ... FAIL
00000000000000000000001100100011 : 00000000000000000000000100100011 : 291 ... FAIL
00000000000000000000001100100100 : 00000000000000000000000100100100 : 292 ... FAIL
00000000000000000000001100100101 : 00000000000000000000000100100101 : 293 ... FAIL
00000000000000000000001100100110 : 00000000000000000000000100100110 : 294 ... FAIL
00000000000000000000001100100111 : 00000000000000000000000100100111 : 295 ... FAIL
00000000000000000000001100101000 : 00000000000000000000000100101000 : 296 ... FAIL
00000000000000000000001100101001 : 00000000000000000000000100101001 : 297 ... FAIL
00000000000000000000001100101010 : 00000000000000000000000100101010 : 298 ... FAIL
00000000000000000000001100101011 : 00000000000000000000000100101011 : 299 ... FAIL
00000000000000000000001100101100 : 00000000000000000000000100101100 : 300 ... FAIL
00000000000000000000001100101101 : 00000000000000000000000100101101 : 301 ... FAIL
00000000000000000000001100101110 : 00000000000000000000000100101110 : 302 ... FAIL
00000000000000000000001100101111 : 00000000000000000000000100101111 : 303 ... FAIL
00000000000000000000001100110000 : 00000000000000000000000100110000 : 304 ... FAIL
00000000000000000000001100110001 : 00000000000000000000000100110001 : 305 ... FAIL
00000000000000000000001100110010 : 00000000000000000000000100110010 : 306 ... FAIL
00000000000000000000001100110011 : 00000000000000000000000100110011 : 307 ... FAIL
00000000000000000000001100110100 : 00000000000000000000000100110100 : 308 ... FAIL
00000000000000000000001100110101 : 00000000000000000000000100110101 : 309 ... FAIL
00000000000000000000001100110110 : 00000000000000000000000100110110 : 310 ... FAIL
00000000000000000000001100110111 : 00000000000000000000000100110111 : 311 ... FAIL
00000000000000000000001100111000 : 00000000000000000000000100111000 : 312 ... FAIL
00000000000000000000001100111001 : 00000000000000000000000100111001 : 313 ... FAIL
00000000000000000000001100111010 : 00000000000000000000000100111010 : 314 ... FAIL
00000000000000000000001100111011 : 00000000000000000000000100111011 : 315 ... FAIL
00000000000000000000001100111100 : 00000000000000000000000100111100 : 316 ... FAIL
00000000000000000000001100111101 : 00000000000000000000000100111101 : 317 ... FAIL
00000000000000000000001100111110 : 00000000000000000000000100111110 : 318 ... FAIL
00000000000000000000001100111111 : 00000000000000000000000100111111 : 319 ... FAIL
00000000000000000000001101000000 : 00000000000000000000000101000000 : 320 ... FAIL
00000000000000000000001101000001 : 00000000000000000000000101000001 : 321 ... FAIL
00000000000000000000001101000010 : 00000000000000000000000101000010 : 322 ... FAIL
00000000000000000000001101000011 : 00000000000000000000000101000011 : 323 ... FAIL
00000000000000000000001101000100 : 00000000000000000000000101000100 : 324 ... FAIL
00000000000000000000001101000101 : 00000000000000000000000101000101 : 325 ... FAIL
00000000000000000000001101000110 : 00000000000000000000000101000110 : 326 ... FAIL
00000000000000000000001101000111 : 00000000000000000000000101000111 : 327 ... FAIL
00000000000000000000001101001000 : 00000000000000000000000101001000 : 328 ... FAIL
00000000000000000000001101001001 : 00000000000000000000000101001001 : 329 ... FAIL
00000000000000000000001101001010 : 00000000000000000000000101001010 : 330 ... FAIL
00000000000000000000001101001011 : 00000000000000000000000101001011 : 331 ... FAIL
00000000000000000000001101001100 : 00000000000000000000000101001100 : 332 ... FAIL
00000000000000000000001101001101 : 00000000000000000000000101001101 : 333 ... FAIL
00000000000000000000001101001110 : 00000000000000000000000101001110 : 334 ... FAIL
00000000000000000000001101001111 : 00000000000000000000000101001111 : 335 ... FAIL
00000000000000000000001101010000 : 00000000000000000000000101010000 : 336 ... FAIL
00000000000000000000001101010001 : 00000000000000000000000101010001 : 337 ... FAIL
00000000000000000000001101010010 : 00000000000000000000000101010010 : 338 ... FAIL
00000000000000000000001101010011 : 00000000000000000000000101010011 : 339 ... FAIL
00000000000000000000001101010100 : 00000000000000000000000101010100 : 340 ... FAIL
00000000000000000000001101010101 : 00000000000000000000000101010101 : 341 ... FAIL
00000000000000000000001101010110 : 00000000000000000000000101010110 : 342 ... FAIL
00000000000000000000001101010111 : 00000000000000000000000101010111 : 343 ... FAIL
00000000000000000000001101011000 : 00000000000000000000000101011000 : 344 ... FAIL
00000000000000000000001101011001 : 00000000000000000000000101011001 : 345 ... FAIL
00000000000000000000001101011010 : 00000000000000000000000101011010 : 346 ... FAIL
00000000000000000000001101011011 : 00000000000000000000000101011011 : 347 ... FAIL
00000000000000000000001101011100 : 00000000000000000000000101011100 : 348 ... FAIL
00000000000000000000001101011101 : 00000000000000000000000101011101 : 349 ... FAIL
00000000000000000000001101011110 : 00000000000000000000000101011110 : 350 ... FAIL
00000000000000000000001101011111 : 00000000000000000000000101011111 : 351 ... FAIL
00000000000000000000001101100000 : 00000000000000000000000101100000 : 352 ... FAIL
00000000000000000000001101100001 : 00000000000000000000000101100001 : 353 ... FAIL
00000000000000000000001101100010 : 00000000000000000000000101100010 : 354 ... FAIL
00000000000000000000001101100011 : 00000000000000000000000101100011 : 355 ... FAIL
00000000000000000000001101100100 : 00000000000000000000000101100100 : 356 ... FAIL
00000000000000000000001101100101 : 00000000000000000000000101100101 : 357 ... FAIL
00000000000000000000001101100110 : 00000000000000000000000101100110 : 358 ... FAIL
00000000000000000000001101100111 : 00000000000000000000000101100111 : 359 ... FAIL
00000000000000000000001101101000 : 00000000000000000000000101101000 : 360 ... FAIL
00000000000000000000001101101001 : 00000000000000000000000101101001 : 361 ... FAIL
00000000000000000000001101101010 : 00000000000000000000000101101010 : 362 ... FAIL
00000000000000000000001101101011 : 00000000000000000000000101101011 : 363 ... FAIL
00000000000000000000001101101100 : 00000000000000000000000101101100 : 364 ... FAIL
00000000000000000000001101101101 : 00000000000000000000000101101101 : 365 ... FAIL
00000000000000000000001101101110 : 00000000000000000000000101101110 : 366 ... FAIL
00000000000000000000001101101111 : 00000000000000000000000101101111 : 367 ... FAIL
00000000000000000000001101110000 : 00000000000000000000000101110000 : 368 ... FAIL
00000000000000000000001101110001 : 00000000000000000000000101110001 : 369 ... FAIL
00000000000000000000001101110010 : 00000000000000000000000101110010 : 370 ... FAIL
00000000000000000000001101110011 : 00000000000000000000000101110011 : 371 ... FAIL
00000000000000000000001101110100 : 00000000000000000000000101110100 : 372 ... FAIL
00000000000000000000001101110101 : 00000000000000000000000101110101 : 373 ... FAIL
00000000000000000000001101110110 : 00000000000000000000000101110110 : 374 ... FAIL
00000000000000000000001101110111 : 00000000000000000000000101110111 : 375 ... FAIL
00000000000000000000001101111000 : 00000000000000000000000101111000 : 376 ... FAIL
00000000000000000000001101111001 : 00000000000000000000000101111001 : 377 ... FAIL
